State,City,Neighborhood,total population,number of males,number of females,number of people under 5,number of people aged 5-9,number of people aged 10-14,number of people aged 15-19,number of people aged 20-24,number of people aged 25-34,number of people aged 35-44,number of people aged 45-54,number of people aged 55-59,number of people aged 60-64,number of people aged 65-74,number of people aged 75-84,number of people aged over 85,median aged,number of white people,number of black people,number of native american people,number of asain people(including indian and chinese),number of indian people,number of chinese people,number of pacific islander,number of employeed people 16 and over,number of commuters who drive to work,number of commuter who carpool to work,number of commuter who took public transport to work,number of commuters who walk to work,number of commuters who work from home,people with health insurance,mean commute time to work,num of home owners,number of homes,number of houses built 2020 or more recent,Number of houses built 2010 to 2019,number of houses built 2000 to 2009,number of houses built 1990 to 1999,number of houses built 1980 to 1989,number of houses built 1970 to 1979,number of houses built 1960 to 1969,number of houses built 1950 to 1959,number of houses built 1940 to 1949,number of house built 1939 or before,number of people 25 years or older who have high school degree,number of poeple 25 years or older who have an associates degree,number of people 25 years or older who have a bachelors degree,number of people 25 years or older who have a grad or professional degree,median household yearly income,median montly housing costs,number of people born in the US,number of people born outside the US,number of naturalized citizens,number of non-citizens,number of people with a disability
Texas,Fort Worth,Far North ,37777.0,18221.0,19556.0,2775.0,3223.0,4022.0,3148.0,2348.0,6281.0,4581.0,4416.0,1943.0,1733.0,1767.0,1312.0,228.0,30.3,12004.0,3376.0,320.0,401.0,7.0,0.0,0.0,18465.0,12694.0,2941.0,3.0,99.0,718.0,25818.0,25.7,10814.0,11526.0,44.0,1433.0,1156.0,1048.0,789.0,876.0,1432.0,2200.0,1572.0,976.0,6684.0,864.0,1176.0,316.0,51972.0,945.0,25398.0,12129.0,2666.0,9463.0,2804.0
Texas,Fort Worth,Far South,37647.8,18492.0,19155.8,2313.8,2913.8,3288.8,3020.8,2093.6,4801.8,5579.8,4961.8,2221.4,1769.2,2950.2,1336.6,396.2,36.240000000000000,22363.2,7770.2,104.8,1160.2,202.4,89.6,48.0,19506.6,14803.0,1700.2,39.4,58.6,1434.2,31984.8,30.840000000000000,12348.0,13012.2,157.0,2641.2,3700.4,1743.6,1830.0,1686.4,718.0,422.8,55.6,57.2,7057.2,1964.4,4464.8,2182.0,91550.2,1526.0,33552.2,3918.2,2054.0,1864.2,4025.4
Texas,Fort Worth,Far Southwest,32314.0,16100.0,16214.0,1936.6666666666700,2534.3333333333300,2781.6666666666700,2697.6666666666700,1833.6666666666700,4221.666666666670,4487.666666666670,4361.333333333330,1916.6666666666700,1471.3333333333300,2623.3333333333300,1189.6666666666700,258.3333333333330,35.63333333333330,17527.0,7742.666666666670,105.0,1288.6666666666700,204.33333333333300,30.666666666666700,45.333333333333300,16802.0,12674.333333333300,1258.0,34.666666666666700,38.666666666666700,1449.0,27524.0,29.400000000000000,10618.666666666700,11342.666666666700,336.3333333333330,2421.6666666666700,3504.3333333333300,1316.0,1662.6666666666700,1309.0,459.0,276.0,46.666666666666700,11.0,5331.0,1577.0,4645.333333333330,2599.0,95680.0,1688.0,28552.0,3607.3333333333300,2050.0,1557.3333333333300,3221.0
Texas,Fort Worth,Far West,27189.714285714300,13270.57142857140,13919.142857142900,2044.4285714285700,1789.857142857140,1891.5714285714300,1674.142857142860,1699.142857142860,3893.1428571428600,3868.1428571428600,3306.8571428571400,1580.142857142860,1632.857142857140,2297.0,1055.7142857142900,456.7142857142860,36.55714285714290,19359.14285714290,2138.1428571428600,157.71428571428600,379.0,71.57142857142860,51.0,3.2857142857142900,13630.42857142860,9754.57142857143,1484.142857142860,68.85714285714290,99.85714285714290,1215.2857142857100,21990.571428571400,24.585714285714300,10376.142857142900,11454.714285714300,183.57142857142900,1401.0,1846.0,1363.7142857142900,1777.0,1298.5714285714300,1233.5714285714300,1555.142857142860,609.7142857142860,186.42857142857100,4801.857142857140,1338.4285714285700,3773.8571428571400,2072.8571428571400,88805.14285714290,1531.857142857140,24337.285714285700,2363.285714285710,955.7142857142860,1407.5714285714300,3048.4285714285700
Texas,Fort Worth,North,25920.5,12416.5,13504.0,1554.0,1551.0,1342.0,1409.5,2083.0,4490.5,3355.5,3330.5,1597.0,1365.5,2243.0,1160.0,439.0,37.0,13053.5,6827.5,56.0,1054.0,254.0,199.5,46.0,15244.0,11353.5,990.0,74.0,139.5,1632.5,20511.5,25.0,11408.0,12566.0,23.5,188.5,793.0,1961.5,4582.0,3119.0,1181.0,595.0,95.5,27.0,3680.0,1388.5,4484.0,2674.5,68642.0,1265.5,20721.5,4996.0,2062.5,2933.5,2260.5
Texas,Fort Worth,Northeast,39420.666666666700,19654.166666666700,19766.5,2722.3333333333300,2912.0,3113.1666666666700,2694.5,2655.3333333333300,6421.166666666670,5929.5,5008.833333333330,2504.3333333333300,1818.8333333333300,2372.0,953.3333333333330,315.3333333333330,34.200000000000000,21926.0,3881.8333333333300,239.33333333333300,2148.1666666666700,162.0,78.33333333333330,54.5,20767.666666666700,14867.833333333300,2097.8333333333300,51.666666666666700,169.83333333333300,2198.0,31373.5,25.600000000000000,13485.166666666700,14437.166666666700,136.83333333333300,2035.1666666666700,3116.5,2507.3333333333300,1746.8333333333300,1136.8333333333300,999.5,1343.1666666666700,761.3333333333330,653.6666666666670,7479.833333333330,2096.0,4111.5,1784.0,71788.83333333330,1318.0,31897.5,6668.333333333330,2509.5,4158.833333333330,3266.6666666666700
Texas,Fort Worth,Northside,30549.0,15407.333333333300,15141.666666666700,2162.8333333333300,2149.1666666666700,2409.0,2149.8333333333300,2018.1666666666700,4822.833333333330,4421.333333333330,3832.5,1804.5,1669.1666666666700,1955.1666666666700,864.5,290.0,35.166666666666700,17785.0,2416.8333333333300,164.33333333333300,553.8333333333330,70.33333333333330,37.0,8.5,15420.5,10830.833333333300,1714.5,43.166666666666700,180.16666666666700,1507.3333333333300,23836.5,26.45,10233.833333333300,11008.166666666700,118.33333333333300,1923.0,2389.3333333333300,1197.1666666666700,914.3333333333330,918.5,720.5,1150.5,836.1666666666670,840.3333333333330,5951.333333333330,1516.1666666666700,2802.5,1389.5,70834.0,1231.5,24699.5,4899.833333333330,1586.1666666666700,3313.6666666666700,2522.6666666666700
Texas,Fort Worth,South East,39589.666666666700,19621.0,19968.666666666700,2995.0,3448.3333333333300,3066.0,3398.6666666666700,2744.3333333333300,6064.666666666670,4884.666666666670,4559.0,2097.6666666666700,1894.0,2655.0,1242.0,540.3333333333330,31.53333333333330,10182.666666666700,15411.0,347.0,801.3333333333330,43.333333333333300,55.0,45.666666666666700,18206.666666666700,12257.666666666700,2232.3333333333300,154.66666666666700,188.0,1025.0,27702.333333333300,26.46666666666670,12927.0,14474.666666666700,41.0,589.0,1056.6666666666700,1255.0,2291.3333333333300,2555.3333333333300,2032.0,3226.3333333333300,749.3333333333330,678.6666666666670,7788.333333333330,1379.0,2149.6666666666700,897.0,47377.666666666700,996.0,31072.666666666700,7911.0,2283.0,5628.0,5139.666666666670
Texas,Fort Worth,Southside,29783.0,14826.42857142860,14956.57142857140,2130.714285714290,2399.285714285710,2320.0,2157.8571428571400,2327.1428571428600,4821.285714285720,3955.285714285710,3185.4285714285700,1746.0,1379.7142857142900,1998.857142857140,986.1428571428570,375.2857142857140,32.371428571428600,13088.57142857140,6536.714285714290,248.85714285714300,790.1428571428570,51.57142857142860,147.42857142857100,31.142857142857100,13626.57142857140,9347.857142857140,1504.142857142860,130.28571428571400,284.14285714285700,1028.5714285714300,20849.571428571400,25.82857142857140,9784.42857142857,10919.285714285700,43.285714285714300,907.7142857142860,935.7142857142860,730.1428571428570,1466.2857142857100,1469.5714285714300,1353.142857142860,1911.7142857142900,779.2857142857140,1322.4285714285700,5022.571428571430,1041.4285714285700,2391.285714285710,1589.5714285714300,57595.42857142860,1141.5714285714300,22433.14285714290,6348.142857142860,1959.5714285714300,4388.571428571430,3278.714285714290
Texas,Fort Worth,Sycamore,37618.0,18377.2,19240.8,2783.4,3223.6,3073.4,2887.4,2703.4,5716.6,4910.6,4132.8,2181.8,1681.0,2610.6,1285.0,428.4,31.76,15029.6,10748.8,234.6,1229.0,64.0,198.4,63.8,17790.0,12430.2,2094.8,105.2,188.4,1117.6,27747.4,28.3,12014.6,12961.4,12.6,870.4,1538.8,944.6,2466.4,2456.6,2021.8,2120.0,305.6,224.6,6935.0,1442.2,2570.6,1666.2,59174.2,1156.2,29529.6,7632.2,2527.2,5105.0,4554.0
Texas,Fort Worth,Tcu-West Cliff,26451.571428571400,12859.57142857140,13592.0,1773.0,1792.142857142860,1956.7142857142900,1989.4285714285700,2262.5714285714300,4297.857142857140,3509.5714285714300,2526.8571428571400,1631.857142857140,1384.857142857140,1942.0,998.2857142857140,386.42857142857100,30.87142857142860,15269.285714285700,3707.4285714285700,174.71428571428600,989.2857142857140,201.14285714285700,222.85714285714300,18.142857142857100,13079.714285714300,9187.285714285710,1208.5714285714300,112.0,387.7142857142860,1253.142857142860,20494.428571428600,22.5,9850.714285714290,11061.57142857140,45.714285714285700,1245.5714285714300,901.5714285714290,757.8571428571430,1417.0,1370.2857142857100,1148.5714285714300,1680.142857142860,985.0,1509.857142857140,3418.8571428571400,923.8571428571430,3707.8571428571400,2531.1428571428600,66204.5,1292.0,21512.85714285710,4777.714285714290,1540.857142857140,3236.8571428571400,2694.5714285714300
Texas,Fort Worth,Wedgwood,35614.0,17197.8,18416.2,2368.2,2594.6,2659.4,2679.4,2701.2,5360.6,4430.6,3949.8,2276.8,1729.8,2940.2,1367.8,555.6,33.92,19786.6,8099.6,207.0,1801.0,357.6,282.2,52.4,18424.0,13729.4,1256.4,68.6,244.0,1748.2,29846.6,26.3,12825.4,13786.0,139.2,1611.6,2539.6,1878.0,3112.0,1804.0,1114.2,1109.0,263.0,215.4,5612.0,1589.8,5303.4,3511.4,83493.0,1571.2,30432.0,4966.0,2359.0,2607.0,3877.2
Texas,Fort Worth,West,19842.0,9714.0,10128.0,1668.0,1153.0,1378.0,1236.0,1542.0,3132.0,3002.0,2819.0,1258.0,935.0,1089.0,434.0,196.0,34.4,6755.0,9147.0,16.0,707.0,135.0,81.0,0.0,11704.0,8471.0,622.0,13.0,267.0,1701.0,17421.0,25.4,7807.0,8713.0,63.0,1461.0,2635.0,1376.0,2222.0,641.0,162.0,129.0,24.0,0.0,2998.0,878.0,2957.0,1224.0,70129.0,1487.0,16809.0,3027.0,1873.0,1154.0,1823.0
Texas,Fort Worth,Western Hills-Ridglea,33704.333333333300,16375.166666666700,17329.166666666700,2349.1666666666700,1991.8333333333300,2177.8333333333300,2174.5,2431.0,5343.0,4566.333333333330,3823.6666666666700,1946.8333333333300,1987.5,2892.6666666666700,1408.8333333333300,611.1666666666670,35.6,23433.333333333300,3174.6666666666700,174.16666666666700,843.6666666666670,247.16666666666700,168.5,0.0,17422.333333333300,12413.0,1766.3333333333300,114.0,313.8333333333330,1589.8333333333300,27711.166666666700,24.53333333333330,13733.5,15460.666666666700,186.16666666666700,1912.5,2013.0,1502.0,2196.0,1707.8333333333300,1705.8333333333300,2280.6666666666700,1203.3333333333300,753.3333333333330,5214.666666666670,1499.6666666666700,5512.166666666670,3227.0,78410.83333333330,1428.1666666666700,30102.833333333300,3269.6666666666700,1211.8333333333300,2057.8333333333300,3821.6666666666700
Texas,Houston,Bellaire,37267.5,18699.0625,18568.4375,2692.0,2333.125,2305.9375,2199.75,2860.3125,6941.0625,5482.5625,4201.875,1943.25,1839.4375,2586.625,1320.1875,561.375,35.46875,14345.4375,6811.9375,187.5,4185.625,1034.8125,853.625,18.125,20461.75,12573.125,2185.375,930.1875,388.375,1727.6875,26372.9375,26.11875,15114.0,17277.3125,45.0625,1399.4375,1769.5,1739.4375,2928.75,5126.625,2884.6875,1079.125,152.375,152.3125,4586.1875,1374.5625,5681.375,3900.9375,72685.1875,1393.0,22020.5625,15123.375,4650.125,10473.25,3288.0625
Texas,Houston,Downtown,19680.4,11173.0,8507.4,1201.4,533.4,500.0,680.8,1716.8,5397.6,3683.0,2267.6,1194.8,937.4,1114.0,316.6,137.0,38.5,9384.6,3423.0,93.0,1301.2,441.2,232.6,1.0,11904.2,7943.8,564.2,259.4,367.4,1970.4,15042.4,22.86,8767.2,9941.0,171.6,3120.6,2326.8,704.0,484.6,384.6,571.4,516.6,569.4,1091.4,2705.2,645.6,4468.4,3334.2,114965.6,1961.4,14361.2,3329.4,1838.6,1490.8,1588.8
Texas,Houston,East End,22171.222222222200,11864.0,10307.222222222200,1424.7777777777800,1293.6666666666700,1468.3333333333300,1501.111111111110,1766.3333333333300,3734.0,3077.777777777780,2741.4444444444400,1418.0,1234.3333333333300,1563.7777777777800,664.3333333333330,283.3333333333330,34.955555555555600,7901.222222222220,3001.3333333333300,187.66666666666700,371.3333333333330,63.22222222222220,76.77777777777780,12.222222222222200,10467.444444444400,7058.888888888890,1006.4444444444400,285.55555555555600,263.1111111111110,631.6666666666670,14430.888888888900,26.01111111111110,7814.888888888890,8919.888888888890,56.44444444444440,1037.7777777777800,664.5555555555560,461.55555555555600,496.1111111111110,739.8888888888890,1004.5555555555600,1728.4444444444400,1313.3333333333300,1417.2222222222200,4274.777777777780,705.0,1654.888888888890,899.5555555555560,56000.666666666700,1020.4444444444400,14741.444444444400,6278.111111111110,2320.222222222220,3957.8888888888900,2622.1111111111100
Texas,Houston,Far North,32955.555555555600,16954.222222222200,16001.333333333300,2699.4444444444400,2935.6666666666700,2807.4444444444400,2815.1111111111100,2493.5555555555600,5299.222222222220,4368.888888888890,3839.5555555555600,1796.2222222222200,1315.3333333333300,1743.4444444444400,622.1111111111110,219.55555555555600,30.366666666666700,12807.888888888900,8226.444444444450,201.22222222222200,1092.2222222222200,201.88888888888900,82.44444444444440,43.888888888888900,15105.222222222200,10874.555555555600,1297.0,269.1111111111110,119.66666666666700,753.2222222222220,22032.88888888890,30.200000000000000,10365.666666666700,11373.888888888900,45.666666666666700,752.8888888888890,1714.2222222222200,1417.7777777777800,2481.222222222220,2359.3333333333300,1458.0,636.4444444444450,372.0,136.33333333333300,5671.888888888890,1175.888888888890,1613.0,655.8888888888890,44881.333333333300,1017.1111111111100,22112.444444444400,10782.555555555600,2878.5555555555600,7904.0,3075.3333333333300
Texas,Houston,Far Northeast,39415.666666666700,19959.916666666700,19455.75,2794.4166666666700,3128.5,3237.5,3087.8333333333300,2393.9166666666700,5393.416666666670,6232.833333333330,5073.666666666670,2056.5833333333300,1892.1666666666700,2653.0833333333300,1110.6666666666700,361.0833333333330,34.708333333333300,21712.0,7783.166666666670,257.5,887.0,124.5,113.33333333333300,85.5,19948.333333333300,14353.333333333300,1842.5,204.41666666666700,130.33333333333300,1661.0833333333300,32340.833333333300,33.1,13285.5,14259.25,281.9166666666670,3214.9166666666700,3830.25,2183.25,2167.8333333333300,1738.9166666666700,437.0,178.75,79.58333333333330,146.83333333333300,6451.583333333330,2045.4166666666700,4765.5,2427.5833333333300,86494.33333333330,1431.75,32937.833333333300,6171.583333333330,2488.5833333333300,3683.0,4021.4166666666700
Texas,Houston,Galleria-Uptown,32889.857142857100,16646.428571428600,16243.42857142860,1851.142857142860,1635.142857142860,1500.857142857140,1223.5714285714300,2149.5714285714300,7373.0,4919.142857142860,3713.1428571428600,1717.7142857142900,1772.2857142857100,2799.714285714290,1496.2857142857100,738.2857142857140,37.385714285714300,18808.571428571400,3809.8571428571400,115.0,4111.142857142860,1711.7142857142900,701.8571428571430,11.428571428571400,19784.714285714300,12938.142857142900,1463.142857142860,671.2857142857140,434.57142857142900,2575.285714285710,27160.571428571400,23.442857142857100,16442.714285714300,19154.14285714290,86.14285714285710,3044.1428571428600,2632.0,2287.5714285714300,2166.5714285714300,4363.142857142860,3471.4285714285700,914.1428571428570,91.14285714285710,97.85714285714290,2318.1428571428600,1250.5714285714300,8859.142857142860,6508.857142857140,88620.0,1721.7142857142900,22242.571428571400,10536.42857142860,3465.714285714290,7070.714285714290,2454.8571428571400
Texas,Houston,Greater Heights,36374.375,18508.125,17866.25,2457.5,2035.375,1759.75,1820.25,2260.75,7284.625,5739.0,4410.125,2175.875,1970.25,2757.0,1182.0,521.875,36.325,21185.875,2606.75,343.5,2283.625,515.5,556.75,4.25,21464.75,14593.625,1636.25,338.25,321.0,2978.0,30035.625,25.2875,15382.25,17169.875,209.875,3308.25,2591.75,1147.75,1129.875,2150.125,2219.0,2158.0,911.75,1343.5,4004.125,1190.5,7949.5,5796.0,96744.75,1643.875,27810.875,8471.75,3336.0,5135.75,3379.75
Texas,Houston,Greater Memorial,29605.0,14436.5,15168.5,1196.0,1418.0,1679.0,1507.5,1600.5,4444.5,4042.0,4127.0,1865.0,1653.0,3332.0,1822.5,918.0,42.0,20520.5,1561.0,73.0,4478.0,1081.5,1211.0,5.0,16053.5,10911.0,1176.5,227.5,355.0,2455.0,27517.5,21.700000000000000,13976.5,16707.5,51.0,3241.0,2937.5,2096.5,1452.5,2310.0,3465.0,1028.0,80.0,46.0,1372.5,1077.5,9262.5,7534.5,114903.5,2122.0,22682.0,6818.0,3448.0,3370.0,2267.0
Texas,Houston,Medical,27092.666666666700,12708.0,14384.666666666700,1623.6666666666700,1294.8333333333300,1367.8333333333300,1419.6666666666700,2450.6666666666700,5909.0,3937.1666666666700,3059.1666666666700,1262.5,1235.5,1975.1666666666700,1027.3333333333300,530.1666666666670,34.35,10446.5,9348.0,114.5,3449.3333333333300,822.5,1410.8333333333300,0.16666666666666700,14902.333333333300,9224.0,992.8333333333330,726.3333333333330,383.0,1931.8333333333300,23317.833333333300,23.616666666666700,12495.0,14472.833333333300,102.66666666666700,2110.0,2294.6666666666700,1521.8333333333300,1711.3333333333300,1736.6666666666700,1744.0,1617.3333333333300,873.0,761.3333333333330,2754.0,1021.8333333333300,5408.333333333330,5783.833333333330,70888.0,1424.5,20896.833333333300,6053.666666666670,2301.5,3752.1666666666700,2985.5
Texas,Houston,Meyerland,33069.4,15914.0,17155.4,2493.0,2267.8,2399.8,2123.4,2355.6,4941.0,4444.2,4117.2,1855.8,1779.4,2588.0,1309.4,394.8,35.28,11947.0,9744.0,173.2,1917.4,184.2,566.8,10.8,16398.2,10440.6,1666.0,628.4,209.0,1347.8,24496.8,28.060000000000000,12059.0,13566.0,33.4,582.0,888.6,864.4,2232.8,3475.4,3244.8,2001.0,131.6,112.0,5041.4,1147.2,4006.2,2670.4,58963.2,1104.4,22647.4,10293.2,3701.2,6592.0,3737.6
Texas,Houston,Midtown,22120.25,12689.5,9430.75,765.5,490.5,541.5,1230.75,2358.5,6340.25,3841.5,2561.25,969.75,1014.25,1318.5,540.75,147.25,34.0,10074.25,6959.5,95.75,1625.0,487.75,453.0,6.75,12770.75,7881.75,413.25,613.5,590.5,1907.75,17419.75,22.9,10289.25,12078.5,141.0,3196.0,2207.5,798.5,579.5,697.5,967.25,681.0,780.25,2030.0,2754.5,806.75,4935.25,4617.5,84606.5,1676.5,16515.75,3102.0,1407.0,1695.0,2004.0
Texas,Houston,Montrose,24815.8,13692.2,11123.6,1081.8,585.2,521.0,621.2,2363.6,7667.6,4350.8,2894.2,1376.6,1079.8,1631.4,531.0,111.6,34.72,15983.4,2748.8,164.0,2433.6,828.6,508.8,6.8,16576.4,10986.0,564.6,340.8,504.8,3091.6,21260.6,21.96,12706.6,14526.4,197.0,4599.2,3262.8,1582.2,824.8,863.8,895.0,563.2,383.0,1355.4,1910.4,759.8,7285.2,6830.2,110034.8,1971.4,18700.8,4106.6,2319.6,1787.0,1528.0
Texas,Houston,North,28543.875,14945.875,13598.0,1704.5,1879.25,2024.375,2199.25,2088.0,4624.875,4067.25,3700.625,1640.0,1493.375,1983.5,763.125,375.75,34.625,11805.75,4642.75,219.625,402.25,110.125,65.875,12.625,13010.375,8915.125,1135.5,393.125,227.625,884.875,18681.0,27.0,9564.0,10819.625,51.25,1255.125,826.0,651.25,614.25,966.25,1683.625,1866.875,1521.375,1383.625,5419.125,756.75,1946.375,1054.0,50697.875,987.625,19365.875,7912.75,2328.0,5584.75,3232.0
Texas,Houston,Northeast,29339.916666666700,14787.5,14552.416666666700,2022.75,2472.3333333333300,2648.6666666666700,2451.0,2099.5833333333300,3964.75,4052.9166666666700,3673.1666666666700,1536.0833333333300,1384.9166666666700,1924.75,783.1666666666670,325.8333333333330,33.40833333333330,9791.416666666670,8128.0,238.33333333333300,369.5833333333330,95.33333333333330,46.333333333333300,36.5,13244.25,9137.583333333330,1510.5833333333300,223.41666666666700,64.75,616.9166666666670,20994.083333333300,30.84166666666670,9292.166666666670,10264.5,72.91666666666670,1222.1666666666700,1338.3333333333300,824.5,1067.6666666666700,1369.9166666666700,1404.8333333333300,1657.75,887.8333333333330,418.5833333333330,5486.75,1103.6666666666700,1699.0833333333300,615.5,47637.75,973.75,21665.666666666700,7569.916666666670,2268.0833333333300,5301.833333333330,3612.1666666666700
Texas,Houston,Northwest,34388.555555555600,17309.11111111110,17079.444444444400,2582.777777777780,2461.777777777780,2622.777777777780,2616.6666666666700,2380.1111111111100,5381.555555555560,4789.555555555560,4134.555555555560,1878.0,1759.888888888890,2403.1111111111100,953.7777777777780,424.0,33.31111111111110,15004.0,6899.111111111110,292.77777777777800,1164.111111111110,143.55555555555600,87.0,4.555555555555560,16878.444444444400,11781.0,1466.5555555555600,377.1111111111110,144.33333333333300,1152.5555555555600,24402.555555555600,28.54444444444440,11783.555555555600,12803.222222222200,47.44444444444440,1066.0,1446.2222222222200,1156.3333333333300,1707.0,2999.777777777780,1853.2222222222200,1727.2222222222200,600.8888888888890,199.11111111111100,5817.444444444440,1221.2222222222200,2925.777777777780,1517.888888888890,54648.11111111110,1101.0,24067.444444444400,10263.777777777800,3102.4444444444400,7161.333333333330,3625.8888888888900
Texas,Houston,Pasadina,34254.230769230800,17255.53846153850,16998.69230769230,2077.3846153846200,2464.0,2705.076923076920,2867.769230769230,2515.846153846150,4624.846153846150,4703.538461538460,4264.2307692307700,2213.076923076920,1810.4615384615400,2493.153846153850,1108.3846153846200,406.46153846153800,35.16923076923080,17663.615384615400,3441.076923076920,235.69230769230800,3142.923076923080,456.7692307692310,343.0769230769230,18.46153846153850,17712.923076923100,12363.0,1968.5384615384600,161.23076923076900,162.07692307692300,1218.0,26917.153846153800,27.184615384615400,11945.23076923080,12912.0,85.92307692307690,1029.076923076920,2058.6923076923100,1535.076923076920,2401.3076923076900,3155.3076923076900,1245.6153846153800,1071.3076923076900,203.69230769230800,126.0,5192.538461538460,1918.0,4009.230769230770,2043.4615384615400,77584.69230769230,1291.2307692307700,25900.30769230770,8246.307692307690,3732.153846153850,4514.153846153850,3484.0
Texas,Houston,Rice,19875.0,10902.2,8972.8,781.0,787.0,684.8,1044.8,2038.6,4740.2,3148.4,2504.4,901.2,974.8,1435.6,605.0,229.2,34.9,12650.0,2079.6,156.8,2435.6,675.8,987.6,7.0,11065.8,6857.8,469.8,367.4,614.8,1840.2,16820.0,20.740000000000000,8968.6,10415.2,60.6,2734.0,1580.4,1421.0,926.2,690.0,778.8,433.6,478.0,1312.6,1442.8,532.6,4680.2,5765.0,119000.0,2080.4,14257.8,3577.4,1722.4,1855.0,1268.4
Texas,Houston,Rice Military,28173.333333333300,16103.333333333300,12070.0,1488.3333333333300,627.3333333333330,456.6666666666670,575.0,2580.0,8786.666666666670,5305.333333333330,3102.6666666666700,1708.3333333333300,1280.3333333333300,1734.6666666666700,432.3333333333330,95.66666666666670,34.73333333333330,17567.0,3745.6666666666700,127.0,2667.6666666666700,906.6666666666670,494.6666666666670,1.6666666666666700,18242.0,12184.0,572.6666666666670,245.66666666666700,610.6666666666670,3560.3333333333300,23187.666666666700,22.433333333333300,13650.333333333300,15486.333333333300,243.0,5558.666666666670,4046.6666666666700,1607.0,854.3333333333330,725.0,576.0,407.6666666666670,284.6666666666670,1183.3333333333300,2664.3333333333300,877.0,8367.0,6889.333333333330,112333.33333333300,1995.6666666666700,20419.333333333300,4427.333333333330,2599.3333333333300,1828.0,1518.3333333333300
